"rank" 0 1 2 3 4 
0.24024 0.8889 1.0000 0.7683 1.0000 0.5297 
0.24031 0.8888 1.0000 0.7683 1.0000 0.5296 
0.24038 0.8888 1.0000 0.7683 1.0000 0.5295 
0.24045 0.8887 1.0000 0.7682 1.0000 0.5294 
0.24052 0.8886 1.0000 0.7681 1.0000 0.5293 
0.24059 0.8885 1.0000 0.7680 1.0000 0.5292 
0.24066 0.8885 1.0000 0.7680 1.0000 0.5291 
0.24073 0.8884 1.0000 0.7680 1.0000 0.5290 
0.24080 0.8884 1.0000 0.7679 1.0000 0.5289 
0.24087 0.8884 1.0000 0.7678 1.0000 0.5288 
0.24094 0.8884 1.0000 0.7678 1.0000 0.5287 
0.24101 0.8884 1.0000 0.7677 1.0000 0.5286 
0.24108 0.8883 1.0000 0.7677 1.0000 0.5285 
0.24115 0.8882 1.0000 0.7676 1.0000 0.5284 
0.24122 0.8881 1.0000 0.7675 1.0000 0.5283 
0.24129 0.8880 1.0000 0.7674 1.0000 0.5282 
0.24136 0.8880 1.0000 0.7673 1.0000 0.5281 
0.24143 0.8879 1.0000 0.7673 1.0000 0.5280 
0.24150 0.8879 1.0000 0.7672 1.0000 0.5279 
0.24157 0.8878 1.0000 0.7672 1.0000 0.5278 
0.24164 0.8877 1.0000 0.7671 1.0000 0.5277 
0.24171 0.8876 1.0000 0.7670 1.0000 0.5275 
0.24178 0.8876 1.0000 0.7669 1.0000 0.5275 
0.24185 0.8876 1.0000 0.7669 1.0000 0.5273 
0.24192 0.8875 1.0000 0.7668 1.0000 0.5272 
0.24199 0.8875 1.0000 0.7667 1.0000 0.5272 
0.24206 0.8875 1.0000 0.7667 1.0000 0.5271 
0.24213 0.8874 1.0000 0.7667 1.0000 0.5270 
0.24220 0.8874 1.0000 0.7666 1.0000 0.5269 
0.24227 0.8873 1.0000 0.7665 1.0000 0.5268 
0.24234 0.8873 1.0000 0.7664 1.0000 0.5267 
0.24241 0.8872 1.0000 0.7663 1.0000 0.5266 
0.24248 0.8872 1.0000 0.7663 1.0000 0.5265 
0.24255 0.8872 1.0000 0.7663 1.0000 0.5264 
0.24262 0.8871 1.0000 0.7662 1.0000 0.5263 
0.24269 0.8870 1.0000 0.7661 1.0000 0.5262 
0.24276 0.8870 1.0000 0.7660 1.0000 0.5261 
0.24283 0.8869 1.0000 0.7659 1.0000 0.5259 
0.24290 0.8869 1.0000 0.7659 1.0000 0.5258 
0.24297 0.8868 1.0000 0.7658 1.0000 0.5257 
0.24304 0.8868 1.0000 0.7657 1.0000 0.5256 
0.24311 0.8867 1.0000 0.7657 1.0000 0.5255 
0.24318 0.8866 1.0000 0.7657 1.0000 0.5254 
0.24325 0.8865 1.0000 0.7656 1.0000 0.5253 
0.24332 0.8865 1.0000 0.7655 1.0000 0.5252 
0.24339 0.8864 1.0000 0.7654 1.0000 0.5251 
0.24346 0.8863 1.0000 0.7653 1.0000 0.5250 
0.24353 0.8863 1.0000 0.7653 1.0000 0.5249 
0.24360 0.8862 1.0000 0.7652 1.0000 0.5248 
0.24367 0.8861 1.0000 0.7651 1.0000 0.5247 
0.24374 0.8861 1.0000 0.7650 1.0000 0.5246 
0.24381 0.8860 1.0000 0.7649 1.0000 0.5245 
0.24388 0.8859 1.0000 0.7649 1.0000 0.5244 
0.24395 0.8859 1.0000 0.7648 1.0000 0.5243 
0.24402 0.8859 1.0000 0.7647 1.0000 0.5242 
0.24409 0.8858 1.0000 0.7647 1.0000 0.5241 
0.24416 0.8858 1.0000 0.7646 1.0000 0.5240 
0.24423 0.8858 1.0000 0.7646 1.0000 0.5239 
0.24430 0.8858 1.0000 0.7645 1.0000 0.5238 
0.24437 0.8857 1.0000 0.7644 1.0000 0.5237 
0.24444 0.8856 1.0000 0.7644 1.0000 0.5236 
0.24451 0.8856 1.0000 0.7643 1.0000 0.5235 
0.24458 0.8856 1.0000 0.7642 1.0000 0.5234 
0.24465 0.8855 1.0000 0.7642 1.0000 0.5233 
0.24472 0.8855 1.0000 0.7641 1.0000 0.5232 
0.24479 0.8854 1.0000 0.7640 1.0000 0.5231 
0.24486 0.8853 1.0000 0.7639 1.0000 0.5230 
0.24493 0.8852 1.0000 0.7638 1.0000 0.5229 
0.24500 0.8852 1.0000 0.7638 1.0000 0.5228 
0.24507 0.8852 1.0000 0.7638 1.0000 0.5227 
0.24514 0.8852 1.0000 0.7638 1.0000 0.5226 
0.24521 0.8851 1.0000 0.7637 1.0000 0.5225 
0.24528 0.8851 1.0000 0.7637 1.0000 0.5224 
0.24535 0.8850 1.0000 0.7636 1.0000 0.5223 
0.24542 0.8850 1.0000 0.7635 1.0000 0.5222 
0.24549 0.8849 1.0000 0.7634 1.0000 0.5221 
0.24556 0.8848 1.0000 0.7634 1.0000 0.5220 
0.24563 0.8848 1.0000 0.7633 1.0000 0.5219 
0.24571 0.8847 1.0000 0.7632 1.0000 0.5218 
0.24578 0.8847 1.0000 0.7631 1.0000 0.5217 
0.24585 0.8847 1.0000 0.7631 1.0000 0.5216 
0.24592 0.8846 1.0000 0.7630 1.0000 0.5215 
0.24599 0.8846 1.0000 0.7630 1.0000 0.5214 
0.24606 0.8845 1.0000 0.7629 1.0000 0.5213 
0.24613 0.8844 1.0000 0.7628 1.0000 0.5212 
0.24620 0.8844 1.0000 0.7627 1.0000 0.5211 
0.24627 0.8843 1.0000 0.7627 1.0000 0.5210 
0.24634 0.8842 1.0000 0.7626 1.0000 0.5209 
0.24641 0.8842 1.0000 0.7625 1.0000 0.5208 
0.24648 0.8841 1.0000 0.7624 1.0000 0.5207 
0.24655 0.8841 1.0000 0.7624 1.0000 0.5206 
0.24662 0.8840 1.0000 0.7623 1.0000 0.5205 
0.24669 0.8840 1.0000 0.7622 1.0000 0.5204 
0.24676 0.8839 1.0000 0.7621 1.0000 0.5203 
0.24683 0.8839 1.0000 0.7621 1.0000 0.5202 
0.24690 0.8839 1.0000 0.7620 1.0000 0.5201 
0.24697 0.8838 1.0000 0.7620 1.0000 0.5200 
0.24704 0.8837 1.0000 0.7619 1.0000 0.5199 
0.24711 0.8837 1.0000 0.7618 1.0000 0.5198 
0.24718 0.8836 1.0000 0.7617 1.0000 0.5197 
0.24725 0.8836 1.0000 0.7617 1.0000 0.5196 
0.24732 0.8835 1.0000 0.7616 1.0000 0.5195 
0.24739 0.8834 1.0000 0.7615 1.0000 0.5194 
0.24746 0.8834 1.0000 0.7614 1.0000 0.5193 
0.24753 0.8834 1.0000 0.7614 1.0000 0.5192 
0.24760 0.8833 1.0000 0.7613 1.0000 0.5191 
0.24767 0.8833 1.0000 0.7613 1.0000 0.5190 
0.24774 0.8833 1.0000 0.7612 1.0000 0.5189 
0.24781 0.8832 1.0000 0.7611 1.0000 0.5188 
0.24788 0.8831 1.0000 0.7610 1.0000 0.5187 
0.24795 0.8831 1.0000 0.7610 1.0000 0.5186 
0.24802 0.8830 1.0000 0.7609 1.0000 0.5185 
0.24809 0.8829 1.0000 0.7608 1.0000 0.5184 
0.24816 0.8829 1.0000 0.7607 1.0000 0.5182 
0.24823 0.8828 1.0000 0.7607 1.0000 0.5182 
0.24830 0.8828 1.0000 0.7606 1.0000 0.5181 
0.24837 0.8828 1.0000 0.7606 1.0000 0.5180 
0.24844 0.8827 1.0000 0.7605 1.0000 0.5179 
0.24851 0.8826 1.0000 0.7604 1.0000 0.5178 
0.24858 0.8825 1.0000 0.7603 1.0000 0.5176 
0.24865 0.8824 1.0000 0.7602 1.0000 0.5175 
0.24872 0.8824 1.0000 0.7601 1.0000 0.5174 
0.24879 0.8823 1.0000 0.7601 1.0000 0.5173 
0.24886 0.8823 1.0000 0.7601 1.0000 0.5173 
0.24893 0.8822 1.0000 0.7600 1.0000 0.5172 
0.24900 0.8822 1.0000 0.7599 1.0000 0.5170 
0.24907 0.8822 1.0000 0.7599 1.0000 0.5170 
0.24914 0.8821 1.0000 0.7599 1.0000 0.5169 
0.24921 0.8820 1.0000 0.7598 1.0000 0.5168 
0.24928 0.8819 1.0000 0.7597 1.0000 0.5167 
0.24935 0.8818 1.0000 0.7597 1.0000 0.5165 
0.24942 0.8818 1.0000 0.7596 1.0000 0.5164 
0.24949 0.8817 1.0000 0.7595 1.0000 0.5163 
0.24956 0.8817 1.0000 0.7594 1.0000 0.5162 
0.24963 0.8817 1.0000 0.7594 1.0000 0.5162 
0.24970 0.8816 1.0000 0.7593 1.0000 0.5161 
0.24977 0.8816 1.0000 0.7592 1.0000 0.5160 
0.24984 0.8815 1.0000 0.7592 1.0000 0.5158 
0.24991 0.8815 1.0000 0.7591 1.0000 0.5158 
0.24998 0.8814 1.0000 0.7590 1.0000 0.5157 
0.25005 0.8814 1.0000 0.7590 1.0000 0.5156 
0.25012 0.8814 1.0000 0.7589 1.0000 0.5155 
0.25019 0.8814 1.0000 0.7588 1.0000 0.5154 
0.25026 0.8814 1.0000 0.7588 1.0000 0.5153 
0.25033 0.8813 1.0000 0.7587 1.0000 0.5152 
0.25040 0.8812 1.0000 0.7586 1.0000 0.5151 
0.25047 0.8812 1.0000 0.7586 1.0000 0.5150 
0.25054 0.8812 1.0000 0.7586 1.0000 0.5149 
0.25061 0.8811 1.0000 0.7585 1.0000 0.5148 
0.25068 0.8810 1.0000 0.7584 1.0000 0.5147 
0.25075 0.8810 1.0000 0.7584 1.0000 0.5146 
0.25082 0.8809 1.0000 0.7583 1.0000 0.5145 
0.25089 0.8808 1.0000 0.7582 1.0000 0.5144 
0.25096 0.8808 1.0000 0.7581 1.0000 0.5143 
0.25103 0.8807 1.0000 0.7580 1.0000 0.5142 
0.25110 0.8806 1.0000 0.7580 1.0000 0.5141 
0.25117 0.8805 1.0000 0.7579 1.0000 0.5140 
0.25124 0.8805 1.0000 0.7579 1.0000 0.5139 
0.25131 0.8804 1.0000 0.7578 1.0000 0.5138 
0.25138 0.8804 1.0000 0.7577 1.0000 0.5137 
0.25146 0.8804 1.0000 0.7577 1.0000 0.5136 
0.25153 0.8804 1.0000 0.7576 1.0000 0.5135 
0.25160 0.8803 1.0000 0.7575 1.0000 0.5134 
0.25167 0.8802 1.0000 0.7574 1.0000 0.5133 
0.25174 0.8802 1.0000 0.7573 1.0000 0.5132 
0.25181 0.8802 1.0000 0.7573 1.0000 0.5131 
0.25188 0.8801 1.0000 0.7573 1.0000 0.5130 
0.25195 0.8800 1.0000 0.7572 1.0000 0.5129 
0.25202 0.8799 1.0000 0.7571 1.0000 0.5128 
0.25209 0.8799 1.0000 0.7570 1.0000 0.5127 
0.25216 0.8798 1.0000 0.7569 1.0000 0.5126 
0.25223 0.8798 1.0000 0.7569 1.0000 0.5125 
0.25230 0.8797 1.0000 0.7568 1.0000 0.5124 
0.25237 0.8796 1.0000 0.7567 1.0000 0.5123 
0.25244 0.8796 1.0000 0.7567 1.0000 0.5122 
0.25251 0.8796 1.0000 0.7566 1.0000 0.5121 
0.25258 0.8795 1.0000 0.7565 1.0000 0.5120 
0.25265 0.8794 1.0000 0.7564 1.0000 0.5119 
0.25272 0.8794 1.0000 0.7564 1.0000 0.5118 
0.25279 0.8793 1.0000 0.7563 1.0000 0.5117 
0.25286 0.8793 1.0000 0.7562 1.0000 0.5116 
0.25293 0.8792 1.0000 0.7561 1.0000 0.5115 
0.25300 0.8792 1.0000 0.7561 1.0000 0.5114 
0.25307 0.8791 1.0000 0.7560 1.0000 0.5113 
0.25314 0.8791 1.0000 0.7559 1.0000 0.5112 
0.25321 0.8790 1.0000 0.7558 1.0000 0.5111 
0.25328 0.8790 1.0000 0.7558 1.0000 0.5110 
0.25335 0.8790 1.0000 0.7557 1.0000 0.5109 
0.25342 0.8789 1.0000 0.7556 1.0000 0.5108 
0.25349 0.8789 1.0000 0.7556 1.0000 0.5107 
0.25356 0.8789 1.0000 0.7556 1.0000 0.5106 
0.25363 0.8788 1.0000 0.7555 1.0000 0.5105 
0.25370 0.8788 1.0000 0.7554 1.0000 0.5104 
0.25377 0.8788 1.0000 0.7554 1.0000 0.5103 
0.25384 0.8787 1.0000 0.7554 1.0000 0.5102 
0.25391 0.8787 1.0000 0.7553 1.0000 0.5102 
0.25398 0.8787 1.0000 0.7553 1.0000 0.5101 
0.25405 0.8786 1.0000 0.7552 1.0000 0.5100 
0.25412 0.8786 1.0000 0.7551 1.0000 0.5099 
0.25419 0.8786 1.0000 0.7551 1.0000 0.5098 
0.25426 0.8786 1.0000 0.7550 1.0000 0.5097 
0.25433 0.8785 1.0000 0.7549 1.0000 0.5096 
0.25440 0.8785 1.0000 0.7549 1.0000 0.5095 
0.25447 0.8785 1.0000 0.7549 1.0000 0.5094 
0.25454 0.8784 1.0000 0.7548 1.0000 0.5093 
0.25461 0.8784 1.0000 0.7547 1.0000 0.5092 
0.25468 0.8783 1.0000 0.7546 1.0000 0.5091 
0.25475 0.8782 1.0000 0.7545 1.0000 0.5090 
0.25482 0.8782 1.0000 0.7545 1.0000 0.5089 
0.25489 0.8781 1.0000 0.7544 1.0000 0.5088 
0.25496 0.8781 1.0000 0.7544 1.0000 0.5087 
0.25503 0.8781 1.0000 0.7543 1.0000 0.5086 
0.25510 0.8780 1.0000 0.7542 1.0000 0.5085 
0.25517 0.8780 1.0000 0.7541 1.0000 0.5084 
0.25524 0.8780 1.0000 0.7541 1.0000 0.5083 
0.25531 0.8779 1.0000 0.7540 1.0000 0.5082 
0.25538 0.8779 1.0000 0.7540 1.0000 0.5082 
0.25545 0.8779 1.0000 0.7539 1.0000 0.5081 
0.25552 0.8779 1.0000 0.7539 1.0000 0.5080 
0.25559 0.8778 1.0000 0.7538 1.0000 0.5079 
0.25566 0.8778 1.0000 0.7537 1.0000 0.5078 
0.25573 0.8778 1.0000 0.7537 1.0000 0.5077 
0.25580 0.8777 1.0000 0.7536 1.0000 0.5076 
0.25587 0.8777 1.0000 0.7536 1.0000 0.5075 
0.25594 0.8777 1.0000 0.7535 1.0000 0.5074 
0.25601 0.8776 1.0000 0.7534 1.0000 0.5073 
0.25608 0.8776 1.0000 0.7533 1.0000 0.5072 
0.25615 0.8775 1.0000 0.7532 1.0000 0.5071 
0.25622 0.8775 1.0000 0.7532 1.0000 0.5070 
0.25629 0.8775 1.0000 0.7532 1.0000 0.5069 
0.25636 0.8774 1.0000 0.7531 1.0000 0.5068 
0.25643 0.8774 1.0000 0.7530 1.0000 0.5067 
0.25650 0.8773 1.0000 0.7530 1.0000 0.5066 
0.25657 0.8773 1.0000 0.7529 1.0000 0.5065 
0.25664 0.8772 1.0000 0.7528 1.0000 0.5064 
0.25671 0.8772 1.0000 0.7527 1.0000 0.5063 
0.25678 0.8771 1.0000 0.7526 1.0000 0.5062 
0.25685 0.8770 1.0000 0.7526 1.0000 0.5061 
0.25692 0.8770 1.0000 0.7525 1.0000 0.5060 
0.25699 0.8769 1.0000 0.7524 1.0000 0.5059 
0.25706 0.8769 1.0000 0.7523 1.0000 0.5058 
0.25713 0.8768 1.0000 0.7522 1.0000 0.5057 
0.25720 0.8767 1.0000 0.7522 1.0000 0.5056 
0.25728 0.8767 1.0000 0.7521 1.0000 0.5055 
0.25735 0.8766 1.0000 0.7521 1.0000 0.5054 
0.25742 0.8766 1.0000 0.7520 1.0000 0.5053 
0.25749 0.8765 1.0000 0.7519 1.0000 0.5052 
0.25756 0.8765 1.0000 0.7519 1.0000 0.5051 
0.25763 0.8765 1.0000 0.7518 1.0000 0.5051 
0.25770 0.8764 1.0000 0.7517 1.0000 0.5049 
0.25777 0.8764 1.0000 0.7516 1.0000 0.5048 
0.25784 0.8763 1.0000 0.7516 1.0000 0.5047 
0.25791 0.8762 1.0000 0.7515 1.0000 0.5046 
0.25798 0.8761 1.0000 0.7514 1.0000 0.5045 
0.25805 0.8761 1.0000 0.7514 1.0000 0.5045 
0.25812 0.8760 1.0000 0.7513 1.0000 0.5043 
0.25819 0.8759 1.0000 0.7512 1.0000 0.5042 
0.25826 0.8759 1.0000 0.7512 1.0000 0.5041 
0.25833 0.8759 1.0000 0.7511 1.0000 0.5040 
0.25840 0.8758 1.0000 0.7510 1.0000 0.5039 
0.25847 0.8758 1.0000 0.7510 1.0000 0.5039 
0.25854 0.8757 1.0000 0.7509 1.0000 0.5038 
0.25861 0.8756 1.0000 0.7508 1.0000 0.5037 
0.25868 0.8756 1.0000 0.7508 1.0000 0.5036 
0.25875 0.8756 1.0000 0.7507 1.0000 0.5035 
0.25882 0.8756 1.0000 0.7506 1.0000 0.5034 
0.25889 0.8755 1.0000 0.7505 1.0000 0.5033 
0.25896 0.8754 1.0000 0.7505 1.0000 0.5032 
0.25903 0.8754 1.0000 0.7504 1.0000 0.5031 
0.25910 0.8753 1.0000 0.7503 1.0000 0.5030 
0.25917 0.8753 1.0000 0.7502 1.0000 0.5029 
0.25924 0.8753 1.0000 0.7502 1.0000 0.5028 
0.25931 0.8753 1.0000 0.7502 1.0000 0.5027 
0.25938 0.8752 1.0000 0.7501 1.0000 0.5026 
0.25945 0.8751 1.0000 0.7500 1.0000 0.5025 
0.25952 0.8750 1.0000 0.7499 1.0000 0.5024 
0.25959 0.8749 1.0000 0.7499 1.0000 0.5023 
0.25966 0.8749 1.0000 0.7498 1.0000 0.5022 
0.25973 0.8749 1.0000 0.7498 1.0000 0.5021 
0.25980 0.8748 1.0000 0.7497 1.0000 0.5020 
0.25987 0.8748 1.0000 0.7496 1.0000 0.5019 
0.25994 0.8747 1.0000 0.7495 1.0000 0.5018 
0.26001 0.8747 1.0000 0.7495 1.0000 0.5017 
0.26008 0.8746 1.0000 0.7494 1.0000 0.5016 
0.26015 0.8746 1.0000 0.7493 1.0000 0.5015 
0.26022 0.8745 1.0000 0.7493 1.0000 0.5014 
0.26029 0.8744 1.0000 0.7492 1.0000 0.5013 
0.26036 0.8744 1.0000 0.7491 1.0000 0.5012 
0.26043 0.8743 1.0000 0.7490 1.0000 0.5011 
0.26050 0.8742 1.0000 0.7489 1.0000 0.5010 
0.26057 0.8742 1.0000 0.7489 1.0000 0.5009 
0.26064 0.8742 1.0000 0.7489 1.0000 0.5008 
0.26071 0.8741 1.0000 0.7488 1.0000 0.5007 
0.26078 0.8741 1.0000 0.7487 1.0000 0.5007 
0.26085 0.8741 1.0000 0.7487 1.0000 0.5006 
0.26092 0.8741 1.0000 0.7486 1.0000 0.5005 
0.26099 0.8740 1.0000 0.7485 1.0000 0.5004 
0.26106 0.8740 1.0000 0.7485 1.0000 0.5003 
0.26113 0.8739 1.0000 0.7484 1.0000 0.5002 
0.26120 0.8738 1.0000 0.7483 1.0000 0.5001 
0.26127 0.8737 1.0000 0.7482 1.0000 0.5000 
0.26134 0.8736 1.0000 0.7481 1.0000 0.4998 
0.26141 0.8735 1.0000 0.7481 1.0000 0.4997 
0.26148 0.8735 1.0000 0.7480 1.0000 0.4997 
0.26155 0.8735 1.0000 0.7479 1.0000 0.4996 
0.26162 0.8734 1.0000 0.7479 1.0000 0.4995 
0.26169 0.8734 1.0000 0.7478 1.0000 0.4994 
0.26176 0.8733 1.0000 0.7477 1.0000 0.4993 
0.26183 0.8733 1.0000 0.7476 1.0000 0.4992 
0.26190 0.8732 1.0000 0.7476 1.0000 0.4991 
0.26197 0.8732 1.0000 0.7475 1.0000 0.4990 
0.26204 0.8732 1.0000 0.7475 1.0000 0.4989 
0.26211 0.8732 1.0000 0.7474 1.0000 0.4988 
0.26218 0.8732 1.0000 0.7473 1.0000 0.4987 
0.26225 0.8731 1.0000 0.7473 1.0000 0.4986 
0.26232 0.8730 1.0000 0.7472 1.0000 0.4985 
0.26239 0.8729 1.0000 0.7471 1.0000 0.4984 
0.26246 0.8729 1.0000 0.7471 1.0000 0.4983 
0.26253 0.8729 1.0000 0.7470 1.0000 0.4982 
0.26260 0.8728 1.0000 0.7469 1.0000 0.4981 
0.26267 0.8728 1.0000 0.7468 1.0000 0.4980 
0.26274 0.8728 1.0000 0.7468 1.0000 0.4979 
0.26281 0.8727 1.0000 0.7467 1.0000 0.4978 
0.26288 0.8727 1.0000 0.7466 1.0000 0.4977 
0.26295 0.8727 1.0000 0.7466 1.0000 0.4977 
0.26303 0.8726 1.0000 0.7465 1.0000 0.4976 
0.26310 0.8726 1.0000 0.7465 1.0000 0.4975 
0.26317 0.8725 1.0000 0.7464 1.0000 0.4974 
0.26324 0.8725 1.0000 0.7463 1.0000 0.4973 
0.26331 0.8724 1.0000 0.7462 1.0000 0.4972 
0.26338 0.8723 1.0000 0.7461 1.0000 0.4971 
0.26345 0.8722 1.0000 0.7461 1.0000 0.4970 
0.26352 0.8722 1.0000 0.7460 1.0000 0.4969 
0.26359 0.8721 1.0000 0.7459 1.0000 0.4968 
0.26366 0.8720 1.0000 0.7458 1.0000 0.4967 
0.26373 0.8720 1.0000 0.7458 1.0000 0.4966 
0.26380 0.8719 1.0000 0.7457 1.0000 0.4965 
0.26387 0.8718 1.0000 0.7456 1.0000 0.4964 
0.26394 0.8718 1.0000 0.7455 1.0000 0.4963 
0.26401 0.8718 1.0000 0.7455 1.0000 0.4962 
0.26408 0.8717 1.0000 0.7454 1.0000 0.4961 
0.26415 0.8717 1.0000 0.7453 1.0000 0.4960 
0.26422 0.8717 1.0000 0.7453 1.0000 0.4959 
0.26429 0.8716 1.0000 0.7452 1.0000 0.4958 
0.26436 0.8715 1.0000 0.7451 1.0000 0.4957 
0.26443 0.8715 1.0000 0.7450 1.0000 0.4956 
0.26450 0.8715 1.0000 0.7450 1.0000 0.4955 
0.26457 0.8715 1.0000 0.7449 1.0000 0.4954 
0.26464 0.8714 1.0000 0.7448 1.0000 0.4953 
0.26471 0.8714 1.0000 0.7447 1.0000 0.4952 
0.26478 0.8713 1.0000 0.7447 1.0000 0.4951 
0.26485 0.8713 1.0000 0.7446 1.0000 0.4950 
0.26492 0.8712 1.0000 0.7445 1.0000 0.4949 
0.26499 0.8711 1.0000 0.7444 1.0000 0.4948 
0.26506 0.8710 1.0000 0.7444 1.0000 0.4947 
0.26513 0.8709 1.0000 0.7443 1.0000 0.4946 
0.26520 0.8708 1.0000 0.7442 1.0000 0.4945 
0.26527 0.8708 1.0000 0.7441 1.0000 0.4944 
0.26534 0.8707 1.0000 0.7440 1.0000 0.4943 
0.26541 0.8707 1.0000 0.7440 1.0000 0.4942 
0.26548 0.8706 1.0000 0.7439 1.0000 0.4941 
0.26555 0.8706 1.0000 0.7438 1.0000 0.4940 
0.26562 0.8706 1.0000 0.7438 1.0000 0.4939 
0.26569 0.8705 1.0000 0.7437 1.0000 0.4938 
0.26576 0.8704 1.0000 0.7436 1.0000 0.4937 
0.26583 0.8704 1.0000 0.7436 1.0000 0.4936 
0.26590 0.8704 1.0000 0.7435 1.0000 0.4935 
0.26597 0.8703 1.0000 0.7434 1.0000 0.4934 
0.26604 0.8702 1.0000 0.7433 1.0000 0.4933 
0.26611 0.8701 1.0000 0.7433 1.0000 0.4932 
0.26618 0.8701 1.0000 0.7432 1.0000 0.4931 
0.26625 0.8701 1.0000 0.7431 1.0000 0.4930 
0.26632 0.8701 1.0000 0.7431 1.0000 0.4929 
0.26639 0.8700 1.0000 0.7430 1.0000 0.4928 
0.26646 0.8700 1.0000 0.7429 1.0000 0.4928 
0.26653 0.8700 1.0000 0.7429 1.0000 0.4927 
0.26660 0.8700 1.0000 0.7428 1.0000 0.4926 
0.26667 0.8699 1.0000 0.7427 1.0000 0.4925 
0.26674 0.8699 1.0000 0.7426 1.0000 0.4924 
0.26681 0.8698 1.0000 0.7426 1.0000 0.4923 
0.26688 0.8697 1.0000 0.7425 1.0000 0.4922 
0.26695 0.8697 1.0000 0.7424 1.0000 0.4921 
0.26702 0.8696 1.0000 0.7424 1.0000 0.4920 
0.26709 0.8696 1.0000 0.7423 1.0000 0.4919 
0.26716 0.8696 1.0000 0.7422 1.0000 0.4918 
0.26723 0.8696 1.0000 0.7422 1.0000 0.4917 
0.26730 0.8695 1.0000 0.7421 1.0000 0.4916 
0.26737 0.8695 1.0000 0.7421 1.0000 0.4916 
0.26744 0.8695 1.0000 0.7420 1.0000 0.4915 
0.26751 0.8695 1.0000 0.7420 1.0000 0.4914 
0.26758 0.8695 1.0000 0.7419 1.0000 0.4913 
0.26765 0.8694 1.0000 0.7418 1.0000 0.4912 
0.26772 0.8693 1.0000 0.7418 1.0000 0.4911 
0.26779 0.8693 1.0000 0.7417 1.0000 0.4910 
0.26786 0.8692 1.0000 0.7416 1.0000 0.4909 
0.26793 0.8692 1.0000 0.7415 1.0000 0.4908 
0.26800 0.8691 1.0000 0.7415 1.0000 0.4907 
0.26807 0.8690 1.0000 0.7414 1.0000 0.4906 
0.26814 0.8689 1.0000 0.7413 1.0000 0.4905 
0.26821 0.8689 1.0000 0.7413 1.0000 0.4904 
0.26828 0.8689 1.0000 0.7412 1.0000 0.4903 
0.26835 0.8688 1.0000 0.7411 1.0000 0.4902 
0.26842 0.8687 1.0000 0.7411 1.0000 0.4901 
0.26849 0.8687 1.0000 0.7410 1.0000 0.4900 
0.26856 0.8686 1.0000 0.7409 1.0000 0.4899 
0.26863 0.8686 1.0000 0.7408 1.0000 0.4898 
0.26870 0.8686 1.0000 0.7407 1.0000 0.4897 
0.26877 0.8685 1.0000 0.7407 1.0000 0.4896 
0.26885 0.8684 1.0000 0.7406 1.0000 0.4895 
0.26892 0.8684 1.0000 0.7405 1.0000 0.4894 
0.26899 0.8684 1.0000 0.7404 1.0000 0.4893 
0.26906 0.8683 1.0000 0.7404 1.0000 0.4892 
0.26913 0.8682 1.0000 0.7403 1.0000 0.4891 
0.26920 0.8681 1.0000 0.7402 1.0000 0.4890 
0.26927 0.8681 1.0000 0.7402 1.0000 0.4890 
0.26934 0.8680 1.0000 0.7401 1.0000 0.4888 
0.26941 0.8679 1.0000 0.7400 1.0000 0.4887 
0.26948 0.8679 1.0000 0.7400 1.0000 0.4886 
0.26955 0.8678 1.0000 0.7399 1.0000 0.4885 
0.26962 0.8677 1.0000 0.7398 1.0000 0.4884 
0.26969 0.8676 1.0000 0.7397 1.0000 0.4883 
0.26976 0.8675 1.0000 0.7396 1.0000 0.4882 
0.26983 0.8675 1.0000 0.7396 1.0000 0.4881 
0.26990 0.8675 1.0000 0.7395 1.0000 0.4880 
0.26997 0.8675 1.0000 0.7394 1.0000 0.4880 
0.27004 0.8674 1.0000 0.7394 1.0000 0.4879 
0.27011 0.8674 1.0000 0.7393 1.0000 0.4878 
0.27018 0.8674 1.0000 0.7393 1.0000 0.4877 
0.27025 0.8674 1.0000 0.7392 1.0000 0.4876 
0.27032 0.8673 1.0000 0.7391 1.0000 0.4875 
0.27039 0.8672 1.0000 0.7390 1.0000 0.4874 
0.27046 0.8672 1.0000 0.7390 1.0000 0.4873 
0.27053 0.8671 1.0000 0.7389 1.0000 0.4872 
0.27060 0.8671 1.0000 0.7388 1.0000 0.4871 
0.27067 0.8670 1.0000 0.7387 1.0000 0.4870 
0.27074 0.8670 1.0000 0.7387 1.0000 0.4869 
0.27081 0.8669 1.0000 0.7386 1.0000 0.4868 
0.27088 0.8668 1.0000 0.7385 1.0000 0.4867 
0.27095 0.8668 1.0000 0.7384 1.0000 0.4866 
0.27102 0.8668 1.0000 0.7384 1.0000 0.4865 
0.27109 0.8667 1.0000 0.7383 1.0000 0.4864 
0.27116 0.8666 1.0000 0.7382 1.0000 0.4863 
0.27123 0.8665 1.0000 0.7381 1.0000 0.4862 
0.27130 0.8664 1.0000 0.7380 1.0000 0.4861 
0.27137 0.8664 1.0000 0.7380 1.0000 0.4860 
0.27144 0.8663 1.0000 0.7379 1.0000 0.4859 
0.27151 0.8663 1.0000 0.7378 1.0000 0.4858 
0.27158 0.8663 1.0000 0.7377 1.0000 0.4857 
0.27165 0.8662 1.0000 0.7377 1.0000 0.4856 
0.27172 0.8661 1.0000 0.7376 1.0000 0.4855 
0.27179 0.8660 1.0000 0.7375 1.0000 0.4854 
